mine_id,month,coal_type,depth,degree,mine_type,temp,pressure,diesel_usage,petrol_usage,electricity_usage,coal_mined,coal_used_as_fuel,vehicle_count,methane_emission,co2_emission
9,2010-10-04,Sub-bituminous A,113.21867033509257,2,open-cast,19.806446193749004,107.72607325177809,101736.31360586068,0,166929.03137822883,755493.0411391549,30.280851031376326,19,63244.0,274022.1385210081
8,2010-08-19,Sub-bituminous C,100.38251994726409,1,open-cast,32.05445166685715,108.23246985648271,20020.184491750282,0,32505.64987966794,127387.80625159894,0.36014595288540835,15,31846.951562899736,53920.640766904035
4,2010-01-26,Bituminous B,60.565338051004225,1,open-cast,22.054924876990228,90.41670434441254,109661.64183289796,0,134394.8124299537,632579.4398219023,0.6733740194713917,17,64789.0,294995.2375740922
2,2010-02-09,Bituminous A,114.91608052883691,1,open-cast,26.759772298214656,95.85005670249231,106064.40734726346,0,396909.8563296973,814782.7324516282,78.00556729737346,20,65826.0,287507.2725125696
6,2010-06-15,Anthracite,109.1653975080756,3,open-cast,33.28393977543542,91.87193778748222,120026.32078801177,0,150955.28541312885,912035.0909845654,72.49685832698596,25,68238.0,322908.3730522592
6,2010-02-12,Peat,528.1075716970311,1,underground,23.48238878090531,106.82195002107343,87687.92785232542,0,530041.6487534388,607337.1787066986,0.919924372748481,14,33403.54482886842,239349.9881640103
5,2010-10-07,Peat,123.38707892660628,2,open-cast,26.10595543925208,97.70164142810863,68208.406400324,0,78732.358240037,459284.7963822259,4.407287453142428,23,25260.663801022423,183444.13449043664
1,2010-04-14,Lignite,162.33170959545583,3,open-cast,25.789083597055146,101.83343513135668,30942.690953999627,0,97869.70323624361,203974.48771557084,14.777534034964049,25,50993.62192889271,83728.94332325622
7,2010-12-04,Anthracite,240.30913011458802,1,underground,23.426314703496303,93.20966855158323,72315.93763588057,0,387973.4113916343,423077.2598929779,14.803263135221759,6,63874.0,196988.09483757135
9,2010-08-08,Peat,215.32280092081768,2,underground,31.900772579583872,109.10088374439128,61634.73922592596,0,246958.14530854215,382862.13992200466,19.471698237874385,16,21057.417695710257,167206.15791701162
2,2010-04-21,Sub-bituminous B,113.26438563835819,3,open-cast,26.84641834926492,93.22021062205525,118203.15364604187,0,213296.08326380534,900977.2114122822,84.67645742781015,12,62757.0,318533.47965415544
1,2010-02-28,Sub-bituminous A,116.01928395032995,1,open-cast,29.77490295576124,108.22989786885498,34814.12558456166,0,96631.10699160295,266076.6497472105,20.69206190784425,12,65519.0,94094.2316439564
5,2010-01-21,Sub-bituminous B,230.09703734206255,2,underground,15.432132714811676,98.40029126143897,81711.74642824932,0,518373.7382540951,653702.9864830564,10.090057831912437,24,68093.0,223238.14508139176
2,2010-05-27,Sub-bituminous C,148.7392647474279,2,open-cast,23.55137752452805,94.82279290966993,69280.70350533263,0,141208.682237861,527273.0099543204,0.8033879916502962,8,61381.0,186830.1965886419
2,2010-08-03,Sub-bituminous C,488.36985353386393,3,underground,25.106993478778733,100.09536851462246,67606.46528094665,0,208552.7315488369,409665.53411111096,25.205138704305455,16,65697.0,182895.4593516375
4,2010-09-16,Bituminous C,110.846357887452,1,open-cast,33.5378653148224,104.76420926044442,64470.27129899209,0,85158.63021164315,357494.0982857023,11.41872403163849,16,68507.0,173478.62784903427
10,2010-09-25,Sub-bituminous B,448.4051352712271,1,underground,21.16483719011965,100.85520032479779,91906.36457199183,0,421886.1856868266,743824.8757899138,37.41312124077215,22,63328.0,249768.5237755701
8,2010-02-21,Sub-bituminous B,229.85015676459173,2,underground,32.65927875158083,108.45065153183008,85246.47803462921,0,454565.2992893544,648479.2029213145,37.55703385949923,14,65761.0,232187.996586979
8,2010-05-01,Bituminous A,142.2466521707565,2,open-cast,27.44141224494303,100.83313268197989,116067.29616359375,0,142917.74843789,826454.5402878897,60.92400471928792,10,65979.0,312232.27925562195
3,2010-05-05,Sub-bituminous C,98.45944829867247,1,open-cast,25.753012906244436,97.53982370158656,23826.19423414543,0,30357.679048959442,153139.4245148258,8.418032558560927,20,38284.85612870645,64103.133515711226
2,2010-06-25,Sub-bituminous B,175.01123027381323,2,open-cast,18.796793145147088,100.61503963963948,62140.02122757633,0,192161.17955801438,466492.974941402,8.782854670592062,5,67326.0,168110.9785622803
3,2010-04-07,Bituminous A,164.87088458011453,2,open-cast,16.862925408070353,97.61799739972807,66200.82097429877,0,90124.51714602971,367575.7191948832,22.021829338311406,5,68145.0,178157.22125171815
1,2010-10-23,Bituminous C,218.04988268889213,2,underground,32.54280339879712,101.6259080564779,130064.47838614338,0,981587.5258600098,947497.585643771,70.05981248213021,17,61150.0,356621.81978691637
5,2010-01-06,Lignite,141.26150403949026,1,open-cast,21.470397558771026,91.82879724277359,149605.4355892196,0,372504.05171702453,848557.6340004159,59.92223005334678,20,68226.0,403997.1006031881
9,2010-10-10,Anthracite,165.93632442072473,2,open-cast,29.62372202646878,99.86039169110828,108709.36967003408,0,161150.5240466354,733603.4241211913,42.84670723238359,12,68686.0,292662.5450128738
1,2010-01-01,Sub-bituminous A,71.60058986867234,3,open-cast,18.714588362429584,109.68915751659777,43260.255102000105,0,38236.82945639793,219130.13155079822,5.520288208884615,23,63867.0,116251.02567490275
8,2010-08-02,Sub-bituminous A,341.94333232379114,1,underground,25.071988886968086,108.46048040107445,69334.10876822543,0,450760.4507308146,495713.9081424516,39.281495694280686,10,69193.0,189511.64719483684
7,2010-02-15,Sub-bituminous C,81.96713670659472,2,open-cast,17.829283008258617,109.28709479088471,36760.43361199553,0,71776.30510719826,254833.14862467063,11.705264837595472,15,63708.28715616766,99106.52778202706
9,2010-05-15,Lignite,356.7029755274806,3,underground,28.463875449986855,100.58062258423774,26145.324769164185,0,138081.12336944515,187015.47337345243,8.243350686796663,19,46753.86834336311,71201.73559298947
5,2010-08-11,Bituminous C,54.865449243085315,3,open-cast,23.912290832689546,96.81588446457374,140536.30665922767,0,230338.52549891983,747559.4841387001,47.43469944422507,16,66825.0,378526.07775582134
7,2010-12-18,Bituminous B,73.01015462477207,3,open-cast,15.749402103485533,104.92842527482549,60305.01660583107,0,129254.40487640405,452845.59240037284,24.66690046247172,23,61303.0,162677.3306236138
9,2010-09-04,Anthracite,208.6638927224677,3,underground,17.846196201241117,92.17734054187687,56796.36813630778,0,245873.2031774056,379911.51211011386,33.30183305091338,19,62695.0,154230.42687135958
1,2010-07-14,Sub-bituminous B,397.27171840083867,3,underground,29.32375473727687,109.8891128029877,71546.74165208692,0,472202.34829276765,472467.2968431743,14.529137221863445,15,68414.0,195617.32688359366
1,2010-07-14,Peat,120.71305969699749,1,open-cast,20.25850996987473,105.77657460277622,23860.805118369633,0,52905.18655834278,137101.60543388297,9.41381870241907,13,7540.588298863563,64380.78024700903
3,2010-11-13,Anthracite,136.8741223191679,1,open-cast,34.58224946120857,90.30457280174555,57851.20187033701,0,87553.16154250328,335002.6947440277,27.924780376606044,18,68911.0,155759.15693715174
10,2010-07-12,Bituminous C,169.83737748432216,3,open-cast,29.86338532334901,105.0806537640544,124489.36136672249,0,265720.13678150746,681181.1209317178,10.721945969386494,21,61313.0,335810.39358442463
2,2010-01-16,Bituminous A,146.29551051551283,2,open-cast,19.99885093203453,100.42686270396032,31135.3536615515,0,50340.72443933931,219914.16078361333,20.328263888562862,17,69185.0,83855.54175336061
2,2010-02-19,Sub-bituminous A,516.3390493270196,3,underground,34.250745302112385,109.04747652308401,86022.1605738885,0,270287.059698838,444163.7126986081,13.954710255640755,24,64723.0,232755.74422755165
9,2010-08-11,Peat,115.45588321451298,3,open-cast,31.74668975720097,100.0001624030775,84376.61805366585,0,154324.52066803977,482196.1779100794,44.84418595315985,10,26520.789785054367,227394.79745330242
2,2010-07-12,Bituminous B,86.85554893967466,1,open-cast,16.49424201208614,104.03897472531632,20329.55908195558,0,26395.577028035565,147245.5298145209,9.037622878307957,9,67574.0,54699.66207127085
7,2010-12-19,Sub-bituminous C,91.13829532037127,2,open-cast,24.132476645844136,95.46861339537931,99900.5099623929,0,67228.70590331791,644519.7406480195,10.410012645535241,14,69094.0,268284.6420876202
3,2010-09-05,Bituminous A,495.046284898921,1,underground,30.81062151477202,109.20362326905888,51124.58467985034,0,316577.1788918239,383738.3233637644,30.80659935392709,11,66441.0,139609.81980891188
4,2010-07-11,Lignite,270.08109220675436,2,underground,22.47168950137805,95.47496241061398,48067.75004195599,0,417790.2833214979,387702.8514446361,32.84648828811782,14,64722.0,132247.45043567833
10,2010-10-20,Sub-bituminous C,64.5661281460693,1,open-cast,21.840041471650707,106.47402021063145,70094.63343173794,0,86186.31623357731,524439.7750710108,25.06280543656356,23,67644.0,188560.34539017302
7,2010-02-08,Bituminous C,64.37935718001143,1,open-cast,29.471523892837705,104.36304177613407,73225.96381785192,0,82017.35801470443,493176.2062419951,31.99477798437805,6,64400.0,196918.12536756374
8,2010-09-18,Bituminous C,567.7053896865077,1,underground,32.95901437074153,101.96566234907635,23686.807226678106,0,121750.06683977562,160184.78017079586,1.4505377083573916,8,63159.0,64478.99391558348
8,2010-12-19,Bituminous A,156.78995189826054,1,open-cast,18.54111700225461,101.70302743818216,62809.525366856455,0,97841.53850054754,358973.33181671414,31.302974824730594,6,62132.0,169131.8285988798
9,2010-01-14,Bituminous C,368.55483361131485,1,underground,19.241321535779605,101.99479941542583,103574.5685795785,0,479871.15221806517,536212.8177462183,49.21444244544318,20,67481.0,281514.78724145854
2,2010-06-08,Bituminous C,524.5048650224967,3,underground,34.193665350752056,102.06602484752649,90322.17780669633,0,704925.6542182252,607647.5703058556,22.325018423729908,23,68543.0,247843.82688653562
5,2010-11-01,Bituminous C,177.4187047287167,3,open-cast,29.987601269206117,93.68843854609004,120840.94671243825,0,268348.5075815613,745758.0762251358,21.507931752248545,11,68270.0,326054.1949515033
10,2010-08-09,Lignite,92.04155440400072,2,open-cast,33.13799640037465,91.1231356940054,44676.679561859426,0,64698.63194107768,350627.4795554703,32.03817680737209,14,63072.0,120264.0300077001
7,2010-08-27,Sub-bituminous A,127.8714706771431,2,open-cast,29.427008139967462,97.29874772828077,25605.822602381955,0,26324.338732721393,137558.3896510271,8.0615483923952,25,67568.0,68839.46415199195
10,2010-03-07,Sub-bituminous B,88.1585402191426,2,open-cast,31.94487011636025,103.06687755734573,192041.48689960045,0,108826.8068515318,981930.7148308858,67.92022269347306,12,65057.0,515563.5647071118
2,2010-05-10,Bituminous B,436.3097245545831,1,underground,16.834964903186926,99.99184054568016,181033.32470707103,0,630861.4786085882,908376.3055847134,4.628741639405226,25,67676.0,490342.37433954084
3,2010-05-12,Sub-bituminous B,96.18703721018584,3,open-cast,18.39339523782566,102.25515963806056,127734.37698051444,0,107659.05531570618,898492.884417525,6.354265186743175,18,65114.0,343210.9345613675
6,2010-08-03,Bituminous A,169.86594743466213,1,open-cast,20.15235833937847,105.84010959137078,13634.936318737751,0,32771.54592292236,104897.89932177035,10.128107702981575,13,67294.0,36810.356010785144
5,2010-03-20,Bituminous C,167.1719869144576,2,open-cast,19.64898094962679,91.33421512581877,60786.64233074037,0,141448.54238687054,380075.8336742525,35.613434293993706,19,64411.0,164068.07949395652
5,2010-01-20,Lignite,563.5266379562925,3,underground,22.759504159701432,103.92624799212172,63638.98458712309,0,477084.47594418796,492104.04869571276,6.5883168331134225,12,62985.0,174464.57139623223
1,2010-09-24,Sub-bituminous C,418.6689852527202,2,underground,24.938645825424445,99.20101836488585,185017.68322201798,0,924159.3809191516,942477.2216252887,53.50696285862775,15,63891.0,503425.4979585452
6,2010-02-05,Peat,573.017673546001,2,underground,23.072172010719186,103.99773457564324,58545.25650191153,0,351913.7965659552,460203.4402673381,13.953242649160337,16,25311.189214703598,159786.98055696374
5,2010-06-01,Sub-bituminous B,199.89312461052936,1,open-cast,23.297416640942576,94.15846151062922,128514.70639479528,0,218739.95807691428,993711.300916562,14.371939412437676,22,65872.0,346213.0807942821
3,2010-01-26,Bituminous A,212.08637547015047,1,underground,17.856222391813237,100.81573412106582,68029.53221038423,0,591321.174729047,530434.6587330701,18.15240509705326,25,63751.0,187167.97995660792
5,2010-03-14,Sub-bituminous B,350.21080953827106,2,underground,33.572130646005,104.89789704584159,25186.82977797081,0,134127.9001854408,155978.96673462057,11.10083665232368,5,62391.58669384823,68600.55258648239
3,2010-01-28,Bituminous A,171.48339474051852,1,open-cast,20.937441735853824,105.82425613657439,111690.30107131314,0,161341.4164902034,556448.1158108347,51.889158576377035,20,62174.0,300653.00648633885
9,2010-08-01,Anthracite,142.2738594319897,1,open-cast,29.364681686554647,100.7920441222641,133770.16310639173,0,222634.48866616716,946633.2623987846,89.14197529309716,17,62473.0,360329.6399321924
3,2010-10-05,Bituminous A,334.7113613008691,1,underground,21.8703689955609,93.39766116264123,37924.30870800751,0,142015.40385484553,230668.97156418042,12.232651914472692,14,67221.0,102801.67364906987
10,2010-01-09,Lignite,466.53710677482997,2,underground,19.893598710643225,104.33176115647142,115713.55418884534,0,496092.4010875381,931722.9019526658,49.740975683776426,18,67060.0,314180.28291502333
5,2010-05-08,Sub-bituminous B,539.7071743866193,3,underground,26.528741170102244,95.67326384513535,82282.32573153851,0,597957.3819036161,573351.4155882364,0.9286074981209633,23,69221.0,225419.88349213288
1,2010-10-01,Sub-bituminous A,137.49210495756535,3,open-cast,30.190994924955586,95.97799808888894,45670.931410317084,0,60726.26853393708,247359.67357615472,1.899699252256335,11,65562.0,122896.05158162807
8,2010-10-03,Bituminous A,121.80376755566027,3,open-cast,28.034493207719038,103.99976305334346,123776.83180767497,0,164568.74441822266,687416.4665178686,14.96178880689038,13,63437.0,333071.3729487984
5,2010-12-24,Peat,123.303710941102,1,open-cast,34.69240371323532,90.53882886679554,91675.79378470861,0,150507.82367990603,692770.5168058699,20.186481809014925,21,38102.378424322844,246925.29149719432
2,2010-10-14,Bituminous B,71.78038423653535,1,open-cast,32.934794933342225,90.54649256072234,88517.49976385901,0,214489.78352190182,678499.6621726075,67.33037551834616,6,62966.0,238985.71559202176
3,2010-12-11,Peat,175.25130708158753,1,open-cast,20.41022370823972,105.26001586418647,64286.60746796305,0,113019.77141743174,450893.1972542512,16.26140138427673,19,24799.12584898382,173214.87013976392
2,2010-08-02,Sub-bituminous C,300.0585793247815,2,underground,16.021795863261413,105.01281099715456,114999.65839027234,0,584534.0533594684,874766.4426338023,68.28203874292362,19,63522.0,312992.2637234775
4,2010-11-07,Sub-bituminous A,169.26298363370722,2,open-cast,16.323903817453278,109.80093662400017,103260.89095033437,0,160654.04528604352,692722.0058522274,43.14903397516811,13,61103.0,278056.5509182417
3,2010-10-02,Sub-bituminous A,118.84352801034572,3,open-cast,30.79499412921311,94.94563219089261,112299.22833454912,0,422302.7552685806,915114.1440713466,47.617893199465776,20,61099.0,304424.814529794
3,2010-09-28,Bituminous C,71.75252847368014,3,open-cast,18.52750847967435,97.17967428421775,86983.38208790614,0,72551.03287120421,434213.12917223544,28.728277860125342,9,66550.0,233710.38246513237
2,2010-07-04,Anthracite,459.16653521518623,3,underground,19.827610762944616,106.90462769212348,21194.274342561992,0,127262.90203268781,122450.29529167281,4.380731128074725,6,36735.08858750184,57844.21103473419
6,2010-04-22,Bituminous B,446.94461692705,3,underground,18.262862736751174,97.00350372693812,64001.4234665058,0,228783.3037403152,405137.8130636649,26.701121450888834,25,66632.0,173399.83798090616
8,2010-06-12,Anthracite,280.4060235889299,2,underground,30.646517362640616,106.52985223184454,106388.44994973658,0,595859.8046352644,664136.7802480544,18.820532050637148,15,62908.0,290007.09626330325
2,2010-02-04,Anthracite,69.02403221273767,3,open-cast,31.57342444658039,100.92086729617502,63443.52799057111,0,129911.05746522834,486084.6651087632,22.534646498237578,20,61278.0,171093.92568594546
7,2010-07-27,Bituminous B,484.549410911016,1,underground,33.725025498396064,94.55576211189933,89727.83768336492,0,710873.3174893985,623697.6063088612,57.269233966417715,18,66540.0,246299.76619483109
8,2010-09-25,Sub-bituminous B,200.65854944858907,1,underground,29.653202352949776,90.65664134627315,39462.8928562412,0,203899.60769705634,198382.71194805574,16.276292592905605,20,68642.0,107432.52963784228
5,2010-01-23,Bituminous A,434.9815730278897,3,underground,28.809531427512276,91.30686284796576,34577.55158987031,0,174217.18277037216,214869.80787487613,10.583229230879224,24,66825.0,94096.41915956947
5,2010-04-15,Sub-bituminous C,477.77751430027774,1,underground,24.925560818246375,93.42729167193963,186558.66258849422,0,580458.2643819419,973611.2900864278,19.80667665839209,8,63475.0,504736.97350509645
7,2010-06-13,Lignite,97.91847447331318,2,open-cast,29.62743430528848,105.02249018357531,120516.33910343428,0,154193.97058749455,722157.3070280389,3.0236492827477037,19,66452.0,324248.17935602134
4,2010-07-09,Lignite,68.0011646218095,1,open-cast,16.123614447567512,101.99298398269671,17905.534395226354,0,33151.58935909781,113169.84079377505,3.312085277769918,13,28292.46019844376,48258.67521195124
10,2010-06-09,Bituminous A,363.64236555435144,3,underground,23.570923396248457,91.73142117420464,79703.62794577125,0,569698.6167115951,626319.4929244787,20.798385647806985,18,62826.0,218277.25155170207
10,2010-12-28,Anthracite,495.0802321612508,2,underground,24.03201643189689,96.2924613674864,49269.31835420878,0,243280.1484370669,249687.36968181198,12.766887330252237,16,68183.0,134036.6704064635
9,2010-06-07,Lignite,179.68790715458312,3,open-cast,20.2234307072158,101.8020577639659,41519.44774455701,0,26993.504885196347,222323.67179784176,6.122361987714478,7,55580.91794946044,111493.46669547139
2,2010-09-08,Sub-bituminous C,170.6022709151601,1,open-cast,15.660855773204132,94.40868720392618,72086.34677474937,0,170575.0200070376,429141.3345507179,23.19080194016817,20,62535.0,194590.12452038605
3,2010-11-22,Sub-bituminous B,100.81682240707217,1,open-cast,22.547647953803143,108.8233388116705,123602.19111498632,0,196928.30956129803,828047.3185732911,68.3425205441369,13,62800.0,332868.684326566
4,2010-02-05,Sub-bituminous C,84.25779959286243,2,open-cast,34.937731228390064,99.5725230428424,83528.36298866871,0,118347.69441355098,441346.2365313739,15.962187995813776,6,62026.0,224826.46390382329
7,2010-01-04,Anthracite,78.89982726488392,2,open-cast,19.251843295866124,105.7447461837138,25377.591931879142,0,49904.67086982547,150219.066953616,8.897368366580215,9,45065.7200860848,68421.16467856868
6,2010-05-23,Bituminous C,317.49811544496265,3,underground,21.185176923282306,90.61542608487248,112536.40427220502,0,508445.32296693267,899328.8732101745,1.867560997368194,16,64529.0,305766.81509783835
4,2010-06-08,Peat,383.79843595984283,3,underground,20.687164262017088,95.24014611432291,90179.40066497406,0,395930.8264534466,514258.50321426394,45.73951895057755,21,28284.217676784516,244927.42655904876
10,2010-11-08,Bituminous C,121.66503560030309,3,open-cast,20.17278724796427,101.07365895499547,61381.86574525148,0,61048.772017813506,419729.2215885367,22.571833239346255,11,64918.0,165004.00012782007
9,2010-06-09,Anthracite,81.03577265233233,3,open-cast,34.415626092808914,91.02319929231199,124931.36636289023,0,172637.17452288096,668141.7954331414,29.130405835800868,6,65338.0,336231.6866836334
10,2010-05-21,Bituminous B,165.34719515901998,2,open-cast,21.793071052701116,105.34698566880269,95776.21781130771,0,286606.83435012226,650680.7296271712,1.4142707703978084,19,69084.0,259030.43977597568
5,2010-07-12,Peat,499.69444480721654,3,underground,27.302621332316104,100.88706070465585,35278.28225641585,0,170986.7994330735,184154.10540002087,15.610734050253313,14,10128.475797001147,95947.88820254568
7,2010-02-18,Sub-bituminous A,379.61634428053173,2,underground,18.628516571349746,92.5951437927698,55050.0828350594,0,396202.7753638751,429207.4462074908,18.053853292425035,18,63988.0,150783.08475594298
3,2010-06-09,Bituminous B,102.24771267272848,1,open-cast,19.324621905806143,95.03964554098654,169828.13243029817,0,275072.90107092157,934890.8575150407,57.81201006002721,16,65050.0,457394.9927019807
2,2010-02-03,Sub-bituminous C,57.76036237328954,1,open-cast,25.861642001759982,99.51311358928442,63048.63857893663,0,165360.83828409895,408156.3589082169,11.391551501604873,16,61171.0,170326.31026547978
6,2010-12-02,Sub-bituminous A,256.84149128500684,1,underground,34.47190711281827,91.12832522912649,85944.3061650971,0,469688.3474396545,509294.2936476788,23.102545879279944,19,68589.0,234182.1849714654
2,2010-08-25,Sub-bituminous C,427.34954233107044,2,underground,16.677115783624,96.50453015897683,62240.04616844573,0,405938.8513968631,349987.36104437045,29.929307670501817,11,66076.0,170132.02231288885
4,2010-04-14,Bituminous B,137.34431264132874,2,open-cast,24.870219120141783,104.4462349635191,107021.22302316355,0,148148.70304210973,630396.1482184649,2.5558461627248295,13,66553.0,288031.6970670236
6,2010-11-19,Lignite,267.86757534389164,1,underground,21.18719668244757,103.26124434162584,122078.95764592953,0,737494.1717145551,671966.2129310077,23.51992165648907,9,68239.0,333219.05869915057
2,2010-03-03,Bituminous A,183.98323308569968,3,open-cast,27.39669987957807,92.27141446295359,123970.41528680148,0,177431.9448241932,624568.8823035739,56.13932990250729,17,69492.0,333695.65491618635
5,2010-09-23,Bituminous C,149.6343276534115,1,open-cast,30.677245410139115,94.03539634310944,168897.49222327876,0,99451.95236314811,853547.1205587478,57.703066854655454,8,68135.0,453460.78516776493
9,2010-04-23,Bituminous B,184.1420110587182,3,open-cast,16.086706762732113,108.82840819586785,20900.7730702486,0,62092.725459342815,126846.48220206669,1.5429346199775738,19,67194.0,56523.23217703286
4,2010-12-17,Sub-bituminous C,175.66570329273873,3,open-cast,33.509335118560486,97.44185569883219,114623.75024116819,0,148156.09114965977,605115.0867823014,52.610212271499925,17,61654.0,308406.530593758
4,2010-04-22,Peat,90.42793316941035,1,open-cast,24.80556545494551,91.8264499001497,122093.06814219702,0,238861.3542240104,760551.1366128734,71.26524736437639,23,41830.312513708035,329168.08572572493
4,2010-09-25,Bituminous C,558.611620351278,2,underground,18.466961834300925,107.74947228166553,29072.966625864483,0,234733.35241121222,231295.38882735444,13.287855435413737,17,68878.0,79840.36404708876
3,2010-02-05,Sub-bituminous B,90.45837462422156,3,open-cast,24.8204813472993,108.40669447508793,107272.10436213065,0,231762.77541022343,789465.2710243986,35.40587282261457,12,65601.0,289389.694448874
1,2010-03-28,Sub-bituminous B,360.26710694278034,3,underground,29.70411904940181,94.24676803999355,32486.014608948914,0,236117.60658138912,234658.73923030804,2.9123370935421353,13,63996.0,88998.68352595049
10,2010-10-28,Bituminous A,89.87373224171793,2,open-cast,31.994808341796226,105.75068601816938,107009.07079432394,0,404199.88175616786,816854.7862938701,70.60324873986104,20,68054.0,290098.74875918875
10,2010-02-03,Bituminous B,72.79106753739869,1,open-cast,23.70349550057553,96.85625532187277,162677.84276869704,0,417805.79972942313,927480.154767125,72.29650726962821,23,69437.0,439402.6261778894
2,2010-04-24,Bituminous B,66.45504963649414,1,open-cast,26.007632591768882,101.36999178457384,22980.851810036966,0,56371.65998230007,154500.35625735315,11.714472473394634,7,63099.0,62050.93046275393
4,2010-02-03,Sub-bituminous A,523.0107315174537,2,underground,24.321984437603163,106.19840413346566,73177.22225201914,0,325327.4283879735,452776.1531186937,10.770704349149966,16,61273.0,198782.6405481927
8,2010-09-27,Peat,65.7209993322108,1,open-cast,24.917816704717154,105.11762242744797,41009.91680818334,0,134946.84627913046,324224.0826925152,16.516607303788874,15,17832.324548088338,111013.14118542023
6,2010-08-07,Sub-bituminous A,72.59374809302057,1,open-cast,19.827360329213683,106.54613682562152,87730.73016053584,0,304650.98363596434,698132.7785322507,21.635742499138416,19,62051.0,237616.49489605098
3,2010-10-04,Bituminous A,164.63884340218107,1,open-cast,17.667086960902214,93.49895800080549,21823.509610365556,0,69946.82637195812,168489.37240966115,4.167068107688334,11,61347.0,59060.56973202975
9,2010-03-14,Bituminous C,170.45427705559416,3,open-cast,18.088342221085725,101.86639835234658,121455.72168300171,0,203387.2682739085,829687.2361231666,2.0313525696306916,5,67673.0,327169.1097102906
9,2010-11-24,Peat,111.01922207865167,2,open-cast,26.537009864017953,96.03912730669362,48522.636479054585,0,100691.72981321755,376949.9291524377,36.90525741837936,5,20732.246103384074,130866.33794833468
5,2010-11-01,Anthracite,106.6621528188343,3,open-cast,15.204652760252655,95.33193088428509,46363.935977030495,0,125882.69889693285,310031.9580683154,24.926106797189654,11,66364.0,125287.58654939658
5,2010-04-24,Lignite,171.93463876569345,3,open-cast,16.515717445919368,107.09498128928735,116792.66969079374,0,251838.3869368841,645470.3240495024,0.3567389145892538,23,65731.0,315069.4295442097
1,2010-01-15,Sub-bituminous A,92.07267203035278,2,open-cast,32.58198374902249,103.86443018837426,139377.78444382426,0,183921.07045143982,827245.57259613,43.813532063861444,11,61898.0,375040.6150871508
8,2010-11-03,Sub-bituminous B,444.18288208263823,3,underground,24.288947013109954,94.45020006908284,86632.15706695036,0,383602.3092322212,477432.42866846424,35.26237230559442,16,64160.0,235319.71987513118
3,2010-06-11,Bituminous C,310.1977349712188,2,underground,32.73804588338987,101.33866503193919,113473.55918717157,0,751745.3552409465,685115.6587270851,38.23399203642911,24,66009.0,310273.4505345956
6,2010-01-23,Sub-bituminous C,316.2961877318767,1,underground,21.698818479260392,103.35241260709111,44762.15968828847,0,182727.4829794505,320476.5505614374,0.2370164532571254,5,66813.0,121460.9533250446
7,2010-05-08,Sub-bituminous B,297.53372911424026,3,underground,27.444212213535156,91.44553376253153,151653.481437441,0,484331.46318837046,958581.4536926372,0.860199322962585,17,63403.0,410402.8482504865
2,2010-01-25,Bituminous B,208.67822591311653,3,underground,17.540493192214893,109.95803307575926,116466.07266266597,0,568138.5830346335,936936.3088547403,65.50926762494541,7,66330.0,316787.8111168289
6,2010-01-06,Anthracite,161.78292316502595,1,open-cast,30.17379487725171,98.40025964673652,121447.0472868812,0,311565.648621097,791688.5164364541,1.6694820561562773,23,61026.0,328032.92504753463
10,2010-01-18,Bituminous B,322.73574929386814,2,underground,18.621688494113545,100.87414961829673,85452.12063582629,0,392703.60129007825,486021.4319004965,39.45959390904998,11,62703.0,232231.8528345931
9,2010-01-04,Bituminous A,235.5781670924253,1,underground,21.617391649323,100.46028070786434,90535.17869877849,0,477225.0873052194,709215.4297237068,1.548595440161863,11,63918.0,246547.52462862915
1,2010-12-26,Peat,410.67432840775547,1,underground,30.657551545862482,101.2603814208257,36361.483783483505,0,160859.10345163455,268176.99902259884,11.139307958442366,22,14749.734946242936,98767.8211880392
7,2010-06-10,Sub-bituminous A,119.83479633747879,1,open-cast,22.098343348876277,92.80509938641977,62107.58415942484,0,157110.42000220463,422879.11129975884,20.767227711726512,17,67156.0,167736.63099127664
2,2010-01-07,Peat,51.55960407480002,3,open-cast,34.03480151122666,99.73187116319741,142660.3806133409,0,230227.90044194474,823458.7297114439,4.479487124714642,12,45290.230134129415,384217.6888273776
3,2010-05-26,Bituminous B,166.8001695334772,2,open-cast,28.74197253788993,92.17386502273699,94241.56427272508,0,84787.85704048252,668478.6916262611,49.73244503490972,25,68067.0,253262.6526786352
5,2010-06-12,Bituminous B,581.6263317498949,2,underground,17.710666591721317,91.39657081480581,41229.62662130636,0,268184.0170125886,304319.6704978561,30.29517686324411,17,69726.0,112694.50828460428
9,2010-07-13,Peat,175.93266722191015,2,open-cast,20.06656299836534,96.46265273983289,28942.646646968544,0,42747.35846076616,195063.30534078533,19.0777388469874,18,10728.481793743193,77916.821353254
1,2010-07-11,Peat,175.54523188168483,3,open-cast,22.19086000233483,97.95265265825837,90385.57914326759,0,343749.10254319775,697566.347310391,8.420346078091118,10,38366.149102071504,245052.09474481136
2,2010-09-01,Peat,200.5889440820075,3,underground,31.9531641717438,97.94234894489682,106568.0385855417,0,730948.4379776969,795613.42804095,57.468286260329364,23,43758.73854225225,291596.1206006689
7,2010-11-16,Bituminous C,110.0160919041384,3,open-cast,22.378648716992444,101.98536351817847,57547.219646904116,0,170237.66315901262,399694.3917512759,6.88460327129208,24,65849.0,155622.49749160695
